Rep Global Region,Rep Region,Rep Subregion,Rep Territory,Product_Group,Parent Account,Parent ID,Subsidiary Account,Sub Id,Geo_Group,DOMAIN
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Andretti Sports Marketing,5635,North America,andrettisportsmarketing.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Anomaly,9500,North America,anomaly.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Antidote 360,14434,North America,antidote36.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Ashton Potter,21347,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Assembly Media Arts + Sciences,275067,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Attention,20709,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Boom Marketing,18352,North America,bloommarketing.co.za
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Bruce Mau Design,275069,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Bryan Mills Iradesso (BMIR),1436,North America,bmir.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Civilian Agency,275070,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Colle+McVoy,8051,North America,www.collemcvoy.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Commotion,9941,North America,COMMOTION.COM
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Communefx,16372,North America,communefx.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Company C,18161,North America,companyc.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Computer Composition Of Canada,26473,North America,www.computercomposition.ca
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Concentric Health Experience,14831,North America,concentricis.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Crispin Porter + Bogusky (CP+B),2857,North America,www.cpbgroup.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Cultura United Agency,275071,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Doner Agency,275072,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Dotglu,8878,North America,dotglu.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,EnPlay,275073,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Exponent Public Relations,16087,North America,collemcvoy.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Fletcher Martin,16515,North America,fletchermartin.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Gale Partners,275074,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Healthy Ideas,5414,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Hello Design,392,North America,hellodesign.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Henderson Bas,5519,North America,hendersonbaskohn.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,HL Group,17508,North America,hlgroupinc.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Hudsun Media,27507,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Hunter Public Relations,275075,North America,hunterpr.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Integrated Media Solutions,10874,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,KBS,275076,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,KBSP,10748,North America,kbsp.co.uk
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Kenna,275077,North America,mdc-partners.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Kingsdale Shareholder Services,275078,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Kirshenbaum Bond & Partners,16156,North America,kbsp.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Kwittken,26099,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Laird+Partners,12553,North America,lairdandpartners.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Legend PR,275079,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Lime Public Relations + Promotions,26406,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,LocalBizNOW (LBN),275080,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Luntz Global,275081,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,MDC Partners,18987,North America,www.mdc-partners.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Media Kitchen,5301,North America,mediakitchen.tv
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Mono,16449,North America,mono-1.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Northstar Research Partners,24407,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Onbrand,14980,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Path Worldwide,275082,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Ramona,13754,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Real Interactive,275083,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Redscout,24866,North America,ridescout.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Relevent Group,23682,North America,www.relevent.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,RJ Palmer,818,North America,rjpalmer.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Rumble Fox,275084,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Skinny,15356,North America,skinny.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Sloane & Company,23797,North America,sloanepr.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Source CxM,275085,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Source Marketing,1632,North America,sourcemarketing.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Targetcom,7008,North America,targetcom.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Team Enterprises,15911,North America,teamenterprises.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Trade X International,275087,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Trade X Media,275088,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,TradeX Partners,275086,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Trapeze,15057,North America,trapeze-conseil.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Trend Influence,9386,North America,trendinfluence.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Union Advertising Canada LP,275090,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Union Creative,275089,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Unique Influence,275204,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Varick Media Management,23125,North America,varickmm.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Veritas Communications,22129,North America,www.veritasinc.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Vitro Agency,275091,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Vitrorobertson,4678,North America,vitrorobertson.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,W. B. Doner & Company,11774,North America,doner.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Y Media Group,14445,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Y Media Labs,275092,North America,ymedialabs.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Yamamoto,8586,North America,go-yamamoto.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Zig Incorporated,25112,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,MDC Partners,18987,Zyman Group,8654,North America,zyman.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Consolidated Communications,267576,North America,www.consolidated.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Copley Ohio Newspapers,267577,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Cummings Acquisition,267578,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,DB Texas,267572,North America,www.heralddemocrat.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,ENHE Acquisition,267573,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Enterprise Newsmedia,267579,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Enterprise Publishing Company,267580,North America,www.enterprisepub.biz
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Geo. J. Foster,267583,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,George W Prescott Publishing,267584,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Inquirer And Mirror,267585,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Liberty Group Colorado Holdings,267574,North America,kinetix.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Liberty Group North Dakota Holdings,267575,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Liberty SMC,267586,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Low Realty,267589,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,LRT Four Hundred,267590,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Mineral Daily News Tribune,267591,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Monroe Publishing,267592,North America,www.monroenews.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,New Media Holdings,267593,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,New Media Investment Group,267283,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,News Leader,267594,North America,clermontnewsleader.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Nickel of Medford,267632,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Peoria Journal Star,6592,North America,investors.gatehousemedia.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Propel Marketing,281323,North America,propelmarketing.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Record Herald Publishing,267581,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Rhode LMG Island,267595,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Rockford Newspapers,267582,North America,www.rrstar.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Seacoast Newspapers,267596,North America,www.seacoastonline.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Stockton LMG,267597,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,Terry Newspapers,267598,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,New Media Investment Group,267283,The Mail Tribune,267631,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,22feet Tribal Worldwide,278436,North America,22feettribalworldwide.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Abbott Mead Vickers BBDO (AMV BBDO),611333,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Accuen,283234,North America,accuenmedia.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Agency 720,606918,North America,agency72.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Agency.com,25242,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Alma DDB,278440,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Annalect,27005,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Atmosphere BBDO,1825,North America,atmosphereproximity.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,"Batten, Barton, Durstine & Osborn (BBDO)",3802,North America,proximityworld.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,BBDO China,278445,North America,bbdoasia.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,BBDO Korea,633436,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,BDDP,24172,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Bernard Hodes Group,21545,North America,hodes.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,CDM Princeton,23319,North America,cdmprinceton.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Clemenger BBDO,27152,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Cline Davis & Mann (CDM),20330,North America,www.clinedavis.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Communispace Corporation,267642,North America,communispace.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Consolidated Data Services (CDS),611338,North America,
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,CPM Group,16079,North America,cpm.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Creative Channel Services,25348,North America,www.creativechannel.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Critical Mass,14398,North America,criticalmass.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,Das Holding,267643,North America,www.ny.ddb.com
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,DDB Hamburg,275409,North America,tribalddb.de
AMERICAS,AMERICAS DIGITAL MEDIA,NA DIG MEDIA ENTERPRISE,NA DIG MEDIA ENTERPRISE M&E,DIG MEDIA,Omnicom,8339,DDB Worldwide,16403,North America,
